quest_key,requirement_type,item_name,canonical_key,quantity,source_url,notes
"10,000 players!",item,Peppers,peppers,1,https://buddy.farm/i/peppers/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/peppers/; Page data: https://buddy.farm/page-data/i/peppers/page-data.json; Cache: peppers__peppers.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 52; Quest end date: 2021-06-22T04:59:59+00:00
distant illusions xi,item,Horn Canteen,horn canteen,12500,https://buddy.farm/i/horn-canteen/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/horn-canteen/; Page data: https://buddy.farm/page-data/i/horn-canteen/page-data.json; Cache: horn-canteen__horn-canteen.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Leather,leather,12500,https://buddy.farm/i/leather/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/leather/; Page data: https://buddy.farm/page-data/i/leather/page-data.json; Cache: leather__leather.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Leather Diary,leather diary,7500,https://buddy.farm/i/leather-diary/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/leather-diary/; Page data: https://buddy.farm/page-data/i/leather-diary/page-data.json; Cache: leather-diary__leather-diary.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Linked Lantern,linked lantern,12500,https://buddy.farm/i/linked-lantern/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/linked-lantern/; Page data: https://buddy.farm/page-data/i/linked-lantern/page-data.json; Cache: linked-lantern__linked-lantern.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Mushroom Stew,mushroom stew,250,https://buddy.farm/i/mushroom-stew/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/mushroom-stew/; Page data: https://buddy.farm/page-data/i/mushroom-stew/page-data.json; Cache: mushroom-stew__mushroom-stew.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Over The Moon,over the moon,500,https://buddy.farm/i/over-the-moon/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/over-the-moon/; Page data: https://buddy.farm/page-data/i/over-the-moon/page-data.json; Cache: over-the-moon__over-the-moon.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Purple Diary,purple diary,7500,https://buddy.farm/i/purple-diary/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/purple-diary/; Page data: https://buddy.farm/page-data/i/purple-diary/page-data.json; Cache: purple-diary__purple-diary.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Rucksack,rucksack,10000,https://buddy.farm/i/rucksack/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/rucksack/; Page data: https://buddy.farm/page-data/i/rucksack/page-data.json; Cache: rucksack__rucksack.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Snow Shoes,snow shoes,12500,https://buddy.farm/i/snow-shoes/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/snow-shoes/; Page data: https://buddy.farm/page-data/i/snow-shoes/page-data.json; Cache: snow-shoes__snow-shoes.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Sunflower Oil,sunflower oil,12500,https://buddy.farm/i/sunflower-oil/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/sunflower-oil/; Page data: https://buddy.farm/page-data/i/sunflower-oil/page-data.json; Cache: sunflower-oil__sunflower-oil.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Wine,wine,5000,https://buddy.farm/i/wine/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wine/; Page data: https://buddy.farm/page-data/i/wine/page-data.json; Cache: wine__wine.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Wooden Box,wooden box,12500,https://buddy.farm/i/wooden-box/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wooden-box/; Page data: https://buddy.farm/page-data/i/wooden-box/page-data.json; Cache: wooden-box__wooden-box.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xi,item,Wooden Table,wooden table,12500,https://buddy.farm/i/wooden-table/,Promoted from complete cached Buddy item-page requirement evidence for BL-274.; Observed on item page: https://buddy.farm/i/wooden-table/; Page data: https://buddy.farm/page-data/i/wooden-table/page-data.json; Cache: wooden-table__wooden-table.json; Parser: buddy-item-multi-source-v1; Buddy quest id: 7512026
distant illusions xii,item,Acorn Butter,acorn butter,5000,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Amethyst Necklace,amethyst necklace,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Awl,awl,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Axe,axe,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Blue Diary,blue diary,7500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Carrot,carrot,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Garnet Ring,garnet ring,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Green Cloak,green cloak,7500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Green Diary,green diary,7500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Green Scarf,green scarf,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Hearts,hearts,12,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Horn Canteen,horn canteen,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Leather,leather,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Leather Diary,leather diary,7500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Linked Lantern,linked lantern,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Pine Board,pine board,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Purple Diary,purple diary,7500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Salt,salt,15000,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Shrimp-a-Plenty,shrimp-a-plenty,500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Strange Ring,strange ring,10000,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Sunflower Oil,sunflower oil,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Wooden Box,wooden box,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xii,item,Wooden Table,wooden table,12500,https://buddy.farm/q/distant-illusions-xii/,Reviewed partial quest batch for BL-218
distant illusions xiii,item,Aquamarine,aquamarine,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Blue Gel,blue gel,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Bucket,bucket,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Chum,chum,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Clubs,clubs,12,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Dragon Skull,dragon skull,1000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Fire Ant Farm,fire ant farm,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Flour,flour,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Frost Shield,frost shield,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Frost Snapper Shell,frost snapper shell,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Glacierstone,glacierstone,5000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Glass Jar,glass jar,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Hourglass,hourglass,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Iron Cup,iron cup,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Leather Waterskin,leather waterskin,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Magicite,magicite,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Mayonnaise,mayonnaise,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Mystic Ring,mystic ring,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Orange Juice,orange juice,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Red Brick,red brick,10000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Runestone 18,runestone 18,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Salt,salt,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Sand,sand,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Shovel,shovel,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Slimestone,slimestone,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Spiked Shell,spiked shell,10000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Tomato,tomato,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Watermelon,watermelon,15000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiii,item,Wine,wine,5000,https://buddy.farm/q/distant-illusions-xiii/,
distant illusions xiv,item,Acorn Butter,acorn butter,5000,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Amethyst Necklace,amethyst necklace,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Awl,awl,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Axe,axe,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Bacon,bacon,5000,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Bananas,bananas,5,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Blue Diary,blue diary,7500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Cannon,cannon,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Carrot,carrot,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Compass,compass,2000,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Corn Oil,corn oil,7500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Engine,engine,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Fancy Clock,fancy clock,1,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Fancy Pan Flute,fancy pan flute,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Fancy Violin,fancy violin,5000,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Garnet Ring,garnet ring,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Gary's Diary Page 36,gary's diary page 36,1,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Gary's Diary Page 77,gary's diary page 77,1,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Gold Feather,gold feather,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Gold Leaf,gold leaf,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Grand Piano,grand piano,1,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Green Cloak,green cloak,7500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Green Diary,green diary,7500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Green Scarf,green scarf,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
distant illusions xiv,item,Horn Canteen,horn canteen,12500,https://buddy.farm/q/distant-illusions-xiv/,Reviewed DI XIV batch for BL-218
